user_id,name,review_count,average_stars
L06lGNdDqmXILqC3ND27Cg,Josh,174,4.09
bA6sFAZTIc5ddwpnB_WJUw,Gil,1104,3.79
4sGBaR8p-PguxVz6XhBbwg,C,67,4.42
AIBCHP4azbrP_ASpcIjSXA,Hana,639,3.87
1D7Tsq0k066YhfurEQoubQ,M Jason,44,4.04
_Y3Zp3WbMgAzB23L4LX4rA,Rina,593,3.6
DsqjPoy1ZrJ4jIxxlSKONw,Laurie,59,3.89
yBkMMjXlQCEl7hiIGhQYgw,Joshua,115,4.62
evDmfYHbxqDAy8_27bAUNg,Laura,1542,3.82
rgkqslPW-GRC42Oe8kDWxw,Sandy,137,4.26
xxB5F6TJ4J1MlNufCdqz2Q,Monica,2237,3.64
E-Rsb-eqtAr-7J2V25YXUw,Rebecca,29,3.79
zWc9AEjTFpR4n-DrWbP4FA,Mary,134,4.08
6QFyYvYgN1XcVfxMMMWxGw,Vinson,171,3.87
gTqKmQI_ujBkOL3os38tMg,Sarah,30,4.5
v19T8Y98q3Xo-hYevskA_A,Cari,269,3.94
LgQfpRHeh5ESTbuMKgnFfQ,Quyen,235,3.34
03RJcIDcNwH4WQmqjIvwIw,Qui,1024,3.89
u1Pr5I30XEFKa8G_cFA4gg,Rona,18,4.28
jPdvYaC_wY4a-qMQijclJQ,Cindy,651,3.83
jvHAOA4MuQ0l4AFZ_Mu0qQ,Claudia,125,3.84
tUkIG8yWdGJgnbmA5Yh47Q,mike,293,3.78
xAgVN6YuFttejQd-3bczQw,Sara,181,3.91
qyRvV2VLMlrRS6TLkTdaaA,Ada,65,3.94
xtQGZ9bkxW0uB1uWwJb0_g,Noemi,216,4.08
mm1vKs4reQSASYteOShvJQ,Tim,222,3.83
aqhG2dBAyPx-2KrE6F-StA,Chris,142,3.8
7JZcwiRlm_dYocaR3IkA4Q,Michelle,235,3.45
Qg5SySZIQhDmreTZ-OqybA,Adam,35,4.13
Io0b0zFMWcW5lpUtTxQ8BA,Anthony,601,3.57
rae0JQ9fczBlQHMENcyCWQ,Anna,266,4.2
PgViT3MaGPU5TTt1rRS0mw,Amy,129,3.38
oXkISzBcD4MfX5olQOzOGg,M.,154,4.26
-sNYLcW6bLL1FWHRkUg1wA,Eduardo,58,3.41
jfAt_0SNoZiLTdJHVdvAvA,B,199,4.35
iGtm_U7LY1kzEcl218ySew,Patricia,630,4.07
KvGeegR9uyWmkHc7qrBs2A,Jae,101,3.74
it54FYGbta7IwIDNvRAfVw,Ada,50,4.08
ltSmOwuKNmUBK3VH-XOpBg,Spike,165,4.36
1YMoMYGTS8GUmVI3Qe83Lw,Reviewer,84,4.08
_dKFcQEIOkJNzk74BPKBhA,Gina,278,3.66
Dj5KpmHURKcoMwZIf837aA,Khanh,61,3.84
wQtW9YBThobxrx5ad9-9gw,Christie,24,4.04
1kr9EZFV3T_l-8KBkfPo5Q,David,812,3.98
4wQj21Urqo1IzW_6_edCUQ,R'kione,19,4.8
ZsGYdv3ucM-vZ4g0OJMmIg,Jennifer,66,4.27
zecq0D1C283rHNRKy2Ln9w,Rick,267,3.6
xpQpECbeuFmJtjgCECKAtg,Dean,278,3.97
2Q1FYmugnPzMer5v25WVBA,Spencer,35,4.33
9B7KPFBoqtF88-Dyevhw7w,Kuen,19,4.15
r0g1rvLv8P6wOjf8SxHLQw,Vivian,133,3.91
b-VoDOOHRKLd-w9Oyb2JYg,Michelle,217,3.71
voCyF1Sb6OrRhqWJocFcCw,Nisha,231,4.3
eMB_WUbf9f8b9UEA0-cUPA,MJ,303,3.69
t4UQLKHArLbcpWUSWXrFDQ,Sasha,502,3.78
7sYWsk6YNFaNo4rU8ZGRdg,amy,150,4.56
bJcvEmFZyWIx_x2VBPtGHQ,Michael,1033,3.75
6CbNnrhmjcGLX_FM1vvVrg,Ceci,421,3.74
_fqk_BFLGQd0VeT9hvU9Gg,Michael,204,3.43
gEry2gghMX0hgB7N3KYAJQ,Jose,303,3.9
m3FleKsUG-1UNqJsJZid9A,Jin,1300,4.13
RAtxWwSoLaLTphkNeqLNIw,Trey,134,4.1
YLvZJLuvNvpKIXx0kuDmtw,Jessica,206,3.81
dzZ7jClZzg8tcHXcxS19dg,Ken,14,3.87
nMldwd3Sa_K-jYo3-bjUuQ,Cami Bell,38,3.64
KZ8rv6ZufXyPEXtlRY5y_g,Bridget,78,2.92
t4FU37PMnsDVhuCBsze2Pw,Rhys,30,3.74
KkwagTyZ9QcEnKyA8iC8Cg,Edward,35,3.97
t0qOV6TcYE9Pzj7lGpcwEw,Adam,34,3.74
ET0LJijxJ3x1GoVKO-RCLg,Priscilla,169,3.12
f0fvz6Kk9ksmY9_7gInvhQ,Alec,20,3.86
IDhcaHM7KG4EDmWf9b3c0A,Jennifer,1077,4.14
ZDgqRbMzvh5xLvLPf5pd1A,alex,224,3.85
aD-rsDe2S0e7jTkYD6ULaQ,Eve,1393,3.95
1RbIpNxWRT6hk9ltT_waxg,Melanee,102,4.29
Hq8g2fou954t4rxBvfEqJg,Yummy,212,3.81
8qRUM-dShbtwHfjAJdpPRg,Brian,1449,4.71
9LX0aIyVbmhfEjqJEbt4ZA,Bannister,516,3.34
574x3ezQTKDSsq37bi3HPw,Tim,1383,3.84
uSMnXltWT839cJsgnBwkKg,Joanne,302,3.97
raDXECvs1R-OsE-ohiULuw,Rob,119,4.04
S6AsbltNu60qIb0Yl2UjCg,Kristine,505,3.73
jNsPTMmg9EcqY7q2Q-Rm6A,Tiffany,1005,3.77
GIgCoUzsN7X1j3rc47ezhA,Steven,24,3.04
QRccXTcsEIeIUhi-rwLQHQ,Jared,16,4.5
DvWM62NWf2MV1EpN7T8S1A,John,220,3.7
Ll_T2A5pqCZU7TlJkUru1g,Katy,225,3.93
YoaQY0EZmhYCgTLtz5sd2w,Kim,1598,3.79
S0bw6KiMsuTyj1mRlIqHkA,Dustin,43,4.21
8KweB6hhQbNZNoAPFo5q6g,Kisha,5,4.6
oikXg4SUWH0ERfL_E6shhQ,Simone,139,3.74
omtZLg0ryIeaJfLTM7JPIA,Saleen,1968,3.8
jDP4L-8nQvRUpdM7QNzO8Q,Christyn,484,3.87
5ogauL2Q_OFpOi911KN_hw,Gary,234,3.82
FBsIaOEgbyp83WHA5dwffQ,Mark,19,4.25
hEL90AhbHHkNsW7zS5_CPw,Kurt,46,4.37
9wYIoifLmKtrHWukE31nDQ,Skyeler,49,3.39
qSNUvp6l7kkKXdQH6KhngQ,Lexi,124,4.39
NLBuuwpvanY7E2sUkHtHfQ,G,81,4.17
bjCprBVvmteE-J37uJ16Ig,Janet,23,4.04
rq_YijlzXw7Ir8QWcR7iTQ,Victor,186,3.85
Q2XztoGmfaoI1sJdiyBBXA,Scott,210,4.24
3N-Q7luel1PvAHU2G_2nQw,Nelinda,36,4.03
PTTOxo3t0yrC4YBITHwTnw,Amy,51,4.19
fvNmwPu0RU7Wcr1Z6gFhrQ,Alana,282,3.71
xwxhvfWs_ycXzhRc335Dag,Ben,128,3.65
JZH2n5WrfPYJPM9MYivSHw,Esther,694,3.51
QmZicnPY5HjUMkrGWZK6OQ,Karen,64,4.2
SfSSbSjSOQmwjtIxF9-tdQ,Michael,233,4.34
ciSl7jVTIeOQWgrenDJHFA,Kevin,37,4.71
cqDoOZOVM8LBIoDAbCuo9w,Brandon,276,4.06
--ZNfWKj1VyVElRx6-g1fg,Song,444,3.8
k-9shdCguXxefBeMcj4CRA,Jeffrey,279,3.83
fGgRTgm7aaXI6pnBG7Z48w,Ashley,72,4.11
7NEMwzGrmbjjZxiSkEPfAw,Mark,38,4.32
EBjF345-o1yMAZfq3KdwfA,Jessica,55,4.13
O0jyK3THrCwPquNLD20KNg,lynette,81,4.52
3AMk9urvRJeN0AW22-utZw,Astrid,47,3.18
qErQm83aIhBHowoYKljlqg,Kenny,100,3.76
MurRkRS5aYaa1IfaRY20_Q,Denis,2226,3.65
kw94ZTswIkaYVs6gkppcnw,Jimmy,448,3.92
DN5eftxjJy1oGvqNSd-dYw,Jenn,239,3.44
7SUy3RgZiTq31mKOgjD6fw,Diana,314,4.07
BK0-dbh_rNd42-xlnyttpQ,Erica,134,4.12
xJ0W7m9dw3Y-4vfBBoltXg,Melody,296,3.54
MLh_2PTdB8uPtMRZK_U4aA,Heather,13,3.54
UjdXmidMORtCEZF68tJqKw,Kelly,33,3.94
K73tPv89_EWRs_oo8HBn7Q,Aja,687,3.94
xqXreHOwr_RzXe5PPwUFvA,Marcus,158,4.01
m83HdBq3SpJ-naq7b5NKFA,Michael,58,4.16
UPIFWKdA1VJ9aiu3MsOcdg,Ryan,358,4.02
dUkE4OCqGCig5xLK3oOFsA,Christine,65,3.7
J8wptAvyUP_E6qoW_35meA,Eric,8,4.38
Bi7BrZSLWE-Q27Rx1RErAg,Vanessa,14,3.64
cNvOXrqH8CtObGX4T9_FXQ,Piggy,205,3.72
P-h-9G2RJ5MoHUoRIxch5w,Rob,140,4.07
BXTmPqBwpi9dAz9vFInj2g,Viet,60,3.87
kyJs1h5bl3vBso8q7-RcLw,Mike,235,3.53
N_P2vI_kZaP6Mw3yDz6PPg,Michelle,158,3.8
MXLgmtcE7PzwSfW-N3vogQ,Ashley,63,3.18
-dbM944bfCz-KeUD5gTErw,Teena,675,3.43
_Rwjy0YmGB4W0KUrfSUlOQ,Monica,377,3.5
Gv_BjUXgTVUzoP2SDcDyQQ,Erik,465,3.67
7xJsB_sW3jRvJ731s063Ew,Ryan,30,3.78
6HfGx_gVu1IHFnPL66kAOQ,Jaime,278,3.63
3GJQr9b-FN0uCmwy-pqVNQ,tinybubbletoes,45,3.54
eIa4QJXp5ZNmuFORnuPvDA,Ziyan,2353,3.79
my4q3Sy6Ei45V58N2l8VGw,Joleen,1266,4.15
oEP28mC8J7xd7Fa27lDH-g,Will,109,3.81
cSAlohgtY3l-22oPXJl7vg,Shawna,51,4.2
qbgHrKa-Xwo8n24t9vX-rQ,John,202,3.93
BRBYARACCQoxvdLAFTzpbg,Kailey,615,3.73
-lh59ko3dxChBSZ9U7LfUw,Lissa,1136,3.8
evZCpzt6Jv9hqeyWNckd7g,Corey,514,3.3
xrDkmNTEKn9b-T9st9a93w,Cheng,291,3.68
qunxFdBDVl0ordRJEPVNtQ,Lemonjelly,429,3.93
wekw0bbIv8o61WkTg7GPkg,Shyam,846,3.85
FvUV0IdgEmMErZLCKVdnCw,jerome,96,3.68
jc7MR_7hcPK0oRSe7gTjzA,Dr. Dulo,35,4.06
0SvIZlTq3pstqoCIZpcfcQ,Sol,40,3.44
Ofj4dQb8FOA1ukRbDjITmw,Michelle,737,3.77
iuKegOlShPZqquT65vNJ8Q,Jim,123,4.21
NgJKO7kO1ZjElUrqJ2CS5A,Kimberly,26,4.03
eD_CBrxpFVJKxWXoWdBAjA,Christina,138,3.99
HDHA_fJ0p60lHqVl3-vkug,Brooke,134,3.93
FJC5-xfJhQjzMUN7nN4xjA,Leslie,22,3.87
IF_G8EqbNODvD8RjTsvo8A,Cat,645,2.31
iaT_n5rb7ivYnbpeJXqlMQ,Vivian,210,3.7
oECDLllqYHxKS1PpIUoBPQ,Ethan,70,3.41
7Xpb51viDdOaV_89olxp5w,Debora,896,3.98
EHjp3-183IXI-sC0yluZwg,Louie,320,3.32
3mICmdOnGFJn4WyH5_yoUw,Alison,95,4.1
Au61OCf7NspbBHH3-nyM_w,C,70,4.36
Mh7oEIX2oHYAXm-HAxlfWw,Carrie,913,4.23
MyeMUYZonx2NYwJ_q5D0Lw,Amber,18,4.84
A9AM8NH3ToduRvYDvDSADA,San,811,3.24
__hqv8fXuJ9w0rhDXU-nVA,Evan,132,4.33
vqrYWBXRemi6Sv-pd1YGig,Robbie,4,3.75
NpfmPrhqRKr6EeOWRDCDeA,Jordan,122,3.8
9rSEtwwfbnHlgYfK8Fih9w,Denise,220,4.21
LFiLbQ6rNNjHS3mWwDmKEA,Vicki,750,3.95
L5mjzJYPhKVv7HrPAJJLpg,Crissy,227,3.84
duU_9EYKNS268DW2eWuQgQ,Jennifer,132,4.6
AiHCFhXJOm1Hxp8rIJ0U0w,Gary,336,4.22
xy5C7BWrWNsz5FqQfoJkcQ,Mique,13,3.77
TylOr9YYTV3znqIvH7kdmQ,Ted,2462,3.48
psYgNahizuyhL1zoL1WMkw,Julie,133,3.8
b6d04IrY9gUCb7WjZ9CvFA,N,89,4.06
E7b81SFUptCsqO9PTf9KCQ,Buster,78,3.26
meah6bkNlVPoFlVzKDhsTA,Kim,13,3.92
kwjfwrE4Qs6ZblePxNeQcQ,Temenah,1256,4.01
YX-Ry8exbOFEX5ipQGCiCg,Rachel,10,4.1
8L1rrccwtCk-hlKOUsC_kQ,Greg,184,3.65
xzyJzjk5J5vweSJv27Jx5Q,jenilee,263,4.04
4MJ7go3WJwIcak_17vWw9w,Sarah,1991,3.9
IMu2RCaIFgyLkLG7b3XEwA,Jen,141,4.12
feUmba511zxVM-qDPP536Q,Diana,343,3.9
_LbK9H21Hm6nx7FzjeGpEg,Marty,490,4.1
6pNftAvuCGpkaXBgL-4QdQ,Emmie,445,3.35
w_L_pYt3830sy_zWJwjORQ,Jenn,659,4.06
4kkh2SKkT5EPz2QByPTrFw,Bebe,512,3.71
Qciq5wPJTI3L1nS_QWue_Q,Amanda,86,3.56
lw3U-2VDsibjc8ii0GJH5g,Mal,84,4.49
8p1b8ZwMjOnqCCxDcK1__A,Lorena,41,4.46
FhVw-8GMT_yTo2dP7oIgOw,Jamie,295,4.19
xk1iAbcDr75TLf825T45Fw,Nathan,393,3.8
VZWGjvHlOh3UIxRK7Ljilg,Michele,69,3.25
4jPsIgMZT4_Ks5-myaW9Bg,Edna,1134,3.96
CDbCh3opTd5QWtDdZMiJZw,Akane,379,4.22
-iCo39ws-xhBZ06aNLtV4A,Josh,62,3.91
5gbLsciKwh3yw9pRAaiV-Q,Nanette,1320,4.06
-y1Z-ZlxSBdZqzFVM1f-iA,Jennifer,61,4.3
nQHCIIkUJBI5CAmby-VLwg,Jason,151,3.52
NTTXAzFvHWCQYCJE3u0X2Q,Ashley,137,3.87
_U_ayYARSKTjrYsXobp5YA,Nicholas,456,3.32
d9tgb-9jIfnEGVq2K4i6wg,Thomas,156,3.89
HRKQwU6SOSpYf5I51KuMow,Reed,141,3.53
lIoGym-z00To0J6owA-cOg,Aein,110,3.74
TNmXUW-9fC0cdtGTWYZyWw,Stella,377,4.25
geECfLHuQasRzF70x4jVCA,Phillip,65,4.06
2_4TJ6wbP-s6yXqPNpc2Pw,Kristy,45,4.14
ySE0M5NfMCnJdhHH6EdxKg,Octavio,41,4.05
IkLdv0dFGfRJrtFVJYJnLg,Chelsea,354,3.93
WV5Lz09IUFCiORN2ojz1Qg,bill,18,4.5
T5wFgOrjn6FBPSp9g4d53g,Fat Panda,112,3.59
40e8koGLhk9SN2uYGq5dRQ,Aurora,62,3.49
GOc_l8w4ZTyUy4n1jJjfbg,Mountain,32,3.88
ZRPLaDjJJ3ebJFQL5MIO_g,Natalia,236,4.3
ApPUuJweItyHwmnHFQVArg,Heather,130,4.04
4KQgCXSACMDeaV6v9YARIQ,Adam,3,4.67
vqFBTw1oa784iWRdKKkvkw,Lan,197,3.51
biiytB_o3KzSq_s2WlDkOw,Janelle,328,3.5
ZjCEtvnGO3Ae51ubrAxG7g,Anastazia,536,4.0
D9TYmyHiUupvas1oPTIHWQ,Yun,186,4.01
Kw9C_EfPKnfr0tWCAXhx9Q,Sarah,241,3.7
0Dydl9H_h4wvo1G7hWMq2w,Michael,13,3.36
87X9z9-YFtX58mbQ2L1KPQ,Sarah,48,4.35
8ut0DznEJKuBfhL3I2_PJA,Walter,56,2.66
cqf8dqO5_QUxjfo6WiM7yg,Adena,609,3.86
A4I2ybaoD_mLuW6mr8vEeA,CecilHillcrest,120,4.14
W3OqcZn1VdeJPNqCJGG0hA,Natalie,81,3.67
EZIlXS-BMYAIiJBYLjJO4w,Eve,116,3.39
NZQZB3CQZcs0tkAZ8a0b7w,Ashley,23,4.08
jNWFoAh2QNr2G40d8xsTyA,Michelle,172,3.76
bVthsfeUU3Bd5AeJLqKT-w,Flora,1623,3.82
gZ7mbHLlQsLd6S_i5U69tQ,Nicole,1924,3.99
CdjhLoudvFZ2VfVIvGxL3g,Yun,382,3.89
A0j21z2Q1HGic7jW6e9h7A,Georgie,1636,3.76
iipaDtoA1zHFkbAF3Gn5Rg,Olwen,1122,4.03
3XzhO2aJdvVtYhKOCJsPrg,Charley,3012,4.41
hLJrqjkpgR-V-q3PqiNXyA,Honey,87,3.98
aBbN7Y_eu4LSwioIXMl0QQ,Stacy,128,4.14
DKhsmha98vZqAEd0onrJhQ,Peter,42,3.21
4qJaAP_AVyVDpN75BULuNw,Susan,20,4.4
xRbBt5MVKZ5-_8HhhfI26g,Rosemary,740,3.57
oCn170cmCCfrgODZm9HoAA,Diella,84,4.36
77dqNHQB-XujnDs35RlKqw,Lee,247,4.14
iLcA75s3SC3L2SAPcI7MQA,John,488,4.01
obnSWeGIYsjedPvy0_0Jag,Charles,937,3.8
e2Jg-0yn6S2K02EnFGz-Iw,Chandra,194,4.14
2ehPseKy_fOE-qMXFlYXBw,Kelsey,180,3.84
sDPGCWDn9I3eXcBlpr8yAw,Nick,101,4.1
leYHa8TRBmFbh87npQrkSA,Nate,29,4.21
l9Se2BdbNsCpoch7S4eIiQ,Maryanne,453,3.6
LZAOGllabN5D0WiLdZdIvw,Anne,464,3.52
ne3TGIi7gZofPs1QxWoJ7A,Zach,23,3.8
YewmgNM4Wb3rHgLvBadHgg,Robb,17,4.24
08LzME4qT16PnI4hv1oBIg,Eric,74,2.72
fVh5YZ4acN8mLqJBS8Q_Kg,Mary,744,2.74
ac54t2LhJmFcIR94kTWMnw,Kay,149,3.65
GfBsimJ2ZSt2QcwoJXzdvg,christine and spencer,26,4.0
Xq1VZb4Oo5hbZslSchWzXA,Mary,172,3.76
0-9YVzOkL51P7rtlaLBp9g,Trisha,1073,3.93
ttXwqB84KA5W60WMaTgMcQ,Lo Artistic_flo,7,4.43
Q7dxUgG_rNvojoo9he1YaA,Natalie,51,4.25
UUhgx0EPi19xD7GVnzVTNw,Les,81,3.65
B5s_DCLVrBLrL8U6TEVlwA,AJ,792,3.77
A5FHycuTzLo0FQgMXF85Ew,Stephanya,20,4.0
iHxVcNNd3Yjx3hGfFHfsIg,Tricia,100,3.68
85ftJTdgBP9K-Dmg8FhSMw,Mike,133,3.38
F1wj9hwNu4-0k7cQbYeBQw,Shilpa,30,4.57
ZMMOMP5kLoXWcm3keolHCA,Kevin,473,3.67
T0brtS6waNdmLQUgwQsY2w,Ahlennah,198,3.95
W98kehx7FhIEBowlrzQF1A,J,241,3.25
FbGC3zg_Y1gigGQPcjt9Iw,Monica,11,4.33
WhptvJZbFVZ9EKcUN7s_GQ,Jocelyn,622,3.86
HBC6FIBHxo40h01tNhxn2g,Kim,430,3.75
lQttOvOc30AV5r2QyNRvKw,Anna,475,4.36
cXrp4BalyzgRHsGq0dwYkA,Brian,24,3.64
D_W0VAN49deFrutWONZhEQ,Andy,39,3.23
YzL5rBpApZXilqD7UH6yjw,Kandice,127,3.71
e3oHPtUuzLt-EhbMXMgBGA,Jolene,88,3.91
235W87YggWprtBY9jKXQTg,Thomas C,325,3.26
fPvAAXp-B-fTS3_HOxvqlg,Jon,76,3.86
t8m9A6L0LrLyptSkl7IYHA,Andy,3,4.67
oXHefI7yLnjdmbPMro7FqQ,Geoffrey,95,3.64
sWlSRkEQbFCeMT5lISQJPQ,Jessica,633,4.05
Xs81x3Kc0HueYY-XE-yRyw,Bella,305,3.66
Y-SzX4gmeVqu1_JSjTx7RA,Jane,126,4.1
efH7kVUs_s4rrubNKue6Hg,Rocky,64,4.76
wSTAu1gZwbZ3z4pByNehJQ,Ana,258,4.0
wmGl1hp-0Fb7rkjAfCtV0Q,malia,70,3.81
Kgf1oawdOXGVxYAKb9sGrg,Cassandra,331,3.94
BwHffdHMCnpb7YIp9bG4Wg,Jean,79,3.84
_XqQnuyixDNhGST0Ihql0A,Jen,161,4.18
7cPYV4VCuO5IU4hMxzA3YA,Maria,105,4.48
LQM6C8zDFq8C93UqEqIuRA,Sophia,431,3.71
wtwkbeHOOQwdsrIgoUbKqw,Yvonne,378,3.82
NKNlixlrAlq9tMU_GSGukQ,D,28,3.9
--XsxD0sMPKjWzApqy43XQ,Catherine,37,3.78
lupK6fEilbMRFlAEF7R9LQ,Eli,282,3.74
UV1uE-TEFWBu7ypfCeXF-g,Amanda Patrice,46,4.65
PmlApgstFa5Y8BRroTe07Q,.,651,3.98
Ppk0C_BkEq1g1xJvmlem1w,Jeromy,673,3.88
UxGcSTEmq3QO3BnJte0RVg,Azar,90,4.1
cN0BeccD2EXyjxl2DYdxfA,Lauren,80,4.65
cAxu-BK9mzegk79tAA-LBg,Char,124,2.62
Nk2Vgo_8gzL3YBN_wKPqkw,Mike,41,3.49
AgfwqflEQL1VTDF3IMw9Og,Johnny,402,3.64
Bv4y-RA3l_fc2o1daPNmuQ,Elizabeth,153,4.26
hX0Mj0N8nqZ6y9OzJd6xdg,Carla,12,5.0
nZpSxSHct3faGgonk0nmdw,Joanna,772,3.49
8_RAFPhjCh_A1WVDET6ebA,Stephanie,100,3.51
4cUH0mho4rWNGBXy9KZlwg,Shaunna,177,3.51
OZh_36r-LE3-9Axzt30J9w,Emilio,66,3.43
29zNAhUIm9AsFGGWhfLMxA,Tony,128,3.99
1XLiW-xgvoD8RgVBdKzn2w,Sarah,207,4.24
XJ9FGG69x0u-WXF9-b3OSA,Amy,23,3.74
brgZzmFWnMcXvANMtT-CWg,Kay,577,3.96
yGvjCHNKAAj9f1gGNpl-xQ,Benjamin,167,3.2
IpvS0pJxjC6mNiK1MBSb4w,Jenn,509,4.07
1PUvFmgh49KAvOBSTr7EZA,Alan,76,4.45
L1O2LUMsRSqc0ska6m1Spw,Angela,320,3.94
HVyiVCzX43oW2n_bLgVg9w,Jenn,376,3.81
IZMrNUrQB8Cll3pjtP9i7Q,Wands,26,4.37
MGrNMMePj0kw-6LIL1SflQ,Clara,1353,3.62
RQ4DshGj2YmgDJYQwxRriA,Calpernia,28,3.5
jl9c3cv0kxy62E8NL7pnzA,Yushan,781,3.71
n9xmtkwySCPXIKuJC9zyjQ,R,10,4.2
ReCxXLDyLNu6zEw8a1ySSg,Arlene,108,4.26
FbSocy4ekqri3vLpjkWYjA,Ryan,2,5.0
XIbve6PvJHHA3uAYptnmeg,Julie,22,4.5
Rli1e4VC7aLD2MO4TIlQnA,Tara,151,4.04
np_PA4ejejVhk4klYvnMDA,Dang,1567,3.47
d6-_etH7iGc6xVDs4tGfdg,Steven,30,4.48
6YdaJ9NE6Ld_lX0p5He1OA,Kim,109,4.85
nj5LMAPzgRGNEIOwhHK6lA,John,589,3.89
uhirQz-txi8034oWsblScw,Richard,955,3.9
kt5EDBJJUCuWWs2MUhdkqQ,Turkey,258,4.07
-2hJrZCnH3vvUIET84kVJw,Herb,11,4.67
_zR_YufhDeXs4c020eWWOA,Golnaz,570,4.36
__Ksf1CCgaKdS3Gi5f6PcQ,Renuka,744,3.97
Txa_sNMUSHfNzHwaV034fQ,Amber,1982,4.22
IE6dIFtTvGF82r3EVRn7yQ,Adam,84,4.56
1uDl8qzscFe0E5V1WARH6g,Evie,690,3.99
ZZnWLmCBCOSzGCnywD6qkg,Cindy,558,3.73
DRoWXErtENlDx_NCG9yUHg,Layla,103,4.57
z5OXun-MKAYxdFALV1RQoA,Ana Paula,52,4.05
rm-oUeqX0T3-SvaoGw2UJA,Sophia,1719,3.91
7dLnKQ0LyWaBoAEos5IG2A,Moose,130,3.77
Jl788GK1eIie4EWbfcUqxg,Colleen,330,3.82
ZCYPMTPmHTUxxtLhkO42cA,Brian,7,4.57
7tupM0jB7h7hSELCuSiN1Q,Michalene,21,4.14
7TOOjV-X0VhBg-PMVrWzYQ,Rachel,43,3.91
7xSixbDV4hAnnnRtW_HKPA,Anil,26,3.13
B5Rmwf4N4V4tqwJwM_BUeQ,Garrett,19,3.68
s4pOPSTIxtasYq5WbJFAMQ,Mike,96,3.94
Sa9Jbde7d2kuzhVEAMRWEg,Michael,454,4.33
RBZeoyFEWcwKKcND11X0Dw,Sarah,26,4.54
EEBwD-y9SkpxdALajzOTYw,Michelle,475,4.0
kgAX-WP-pvjzkMFbNkxzqQ,Alice,140,3.96
cN97_YJCW9u8LpKg4Qwd8Q,Chris,219,3.82
93iAFe_VgSo6Fq9JT9PAaw,Nina,122,4.27
2aDWjqAvmt4OcqEsKAl8xw,Judi,172,4.22
iob_uV5CpMpYq57L9Tqgpg,Ivana,230,4.16
bntRH0IwHaNaKcuxWoja0w,Jim,166,4.54
7hQfTbPM0yDuPm5YG8BPzQ,Lorrie Ann,141,3.87
qZfVFzPONrT-TCLhVawftg,Richard,201,3.97
ComkMO4WUhAqNKPuIQ-SSg,Aspen,105,4.27
PZYvnNQqE4fXemg63XK76w,Kristin,229,3.83
jkUYaVK-oeiU0rKK0RwmeA,Isaac,123,4.12
SwyHccVzUDVH_Je4XBuSYA,Long,199,3.68
oCRCsyWN_KEsC5UNBmTarg,Kevin,13,4.71
fN-cmZYIZWaTP1KASdjt6A,Christine,6,3.88
5vg1lXoALhCcRZFIO-3BrQ,Christian,33,4.83
u-ub7Nd8QvJ8pUmPJZAOrQ,Kathleen,6,4.5
SgE-5d217xOgAIrx1ms9BQ,Joe,116,4.1
ux4LbtSt92D-tB54cOjXeg,Jason,365,3.33
V2t_oLWYP1TPVdNQhk1L3Q,Lizzie,52,4.47
efMDfLm2k7LY6l5sg4t8fQ,Leila,1422,3.66
EUrS2Q0M8f2Bc5ZLIRmJaQ,Gary,60,3.94
G7Oxm1RZDQYHcCOm3HKH4w,Jennie,63,4.39
CmfJXlM9TLvvUQ8C0L2oxw,Amanda,44,2.69
VfU-GcKpgD1fo3mdF5dKsA,Elaine,5,4.6
pBTvkU93L9vaIxvCQOur_Q,Ryan,86,3.36
YywcDowgF3Skcm7Dc8rp_w,Karen,44,3.75
RLK--wLkKD2grYwr61Ru1A,Sabrina,78,3.46
R9A-_Z-44c2aeqWB6rOeHg,Kaitlin,10,4.4
xM_oTIj8NvpzP43AeInKZg,Tommy,50,3.33
29snpxOsSJtFbcgmMIX1FA,Lou,695,4.03
trv2a6m_O8_83ay2-CgoEQ,Michele,94,3.83
lYVrX-csBuztfU-NdyukZw,Raymond,7,4.43
Hcv2YckNbegug67pOx-FAg,Luna,31,3.56
dSSG5MPKcG5cSpMpyu6r3A,Kay,194,4.09
FfBno_YI8wtVk6tO-H7Wbg,Courtney,40,4.33
aexgwzPZzTDe95WDnuFUoA,Courtney,7,3.71
kxXCIrki3dYVZ-eEGit2kw,Fabien-Pierre,184,4.16
f0EugN7cnoWz2Sq4sUyS8Q,Jenny,164,4.64
RDU27joptNn9rPx4DfGgUw,Ayall,95,3.48
YFhn6EnapsuyaKBO3RDy9Q,Shakei,127,3.78
r7imbrOR6fQTWEtJCOajnA,Jessica,566,3.85
QTNMJ8unxkk8XT4Tl4a68g,Aura,531,3.93
t0rm-MkpDhcU4lnjw0lolA,Stephanie,48,3.82
etxbFXLqdkj_-cUBrK_wwA,Nico,160,3.4
A_HprLEwh5z12tI3u7UhkQ,Cate,6,5.0
c57xg09UReFF_oZeN8XPwQ,Edward,192,3.78
L9KSLj48WmT1b9AKuqCRgA,Julia,21,3.18
Wm2VNSNKXilGrwApVpO0NQ,Jenny,191,3.56
WD3kWtcCsc0c9HFYq72lOA,Aaron,82,3.85
E2rTScG_xeGEwNVZXJToZw,Rebekah,32,4.36
DxDHi9GErQFeBEeb6XsSDw,Shaw,190,3.98
-h3OxE2YbWzFXVkBhYtJTw,Andrew,365,4.3
0xNmXP36uYN_Nf2oqN6m9w,Caroline,159,3.69
